client,year,service,roi,cost,feedback
Stellar Services,2017,Custody,96.48777586218054,104.31513930507248,3
Stellar Services,2018,Custody,98.8805879615002,89.07743717083922,5
Stellar Services,2019,Custody,75.86663905364675,58.54934926577832,4
Stellar Services,2020,Custody,118.086343338245,94.21273827400417,3
Stellar Services,2021,Custody,77.89486562299373,103.32413019037384,5
Stellar Services,2022,Custody,125.4926910295805,100.42727397312947,3
Stellar Services,2023,Custody,84.93030402074221,118.52830353302528,3
Stellar Services,2010,Currency Management,70.0,81.0,2
Stellar Services,2011,Currency Management,109.8572826627794,65.76358359377926,3
Stellar Services,2012,Currency Management,103.65032221651688,68.61387833907439,4
Stellar Services,2013,Currency Management,95.3962047580975,68.94441426063102,5
Stellar Services,2014,Currency Management,89.19640445018292,120.6998149030307,4
Stellar Services,2015,Currency Management,73.47558769478287,114.58777394965703,5
Stellar Services,2016,Currency Management,101.93857815219336,102.23521784628392,4
Stellar Services,2017,Currency Management,74.05625872236206,103.14918194404854,5
Stellar Services,2018,Currency Management,95.99577021826752,73.99880481323689,4
Stellar Services,2019,Currency Management,84.49099290095681,67.21243501493225,4
Stellar Services,2020,Currency Management,73.9736760806368,83.87173476630785,5
Stellar Services,2021,Currency Management,72.8209448903839,119.11535165221102,5
Stellar Services,2022,Currency Management,98.1518139217073,88.05772248307518,2
Stellar Services,2023,Currency Management,93.23938416615132,65.20025670117752,3
Stellar Services,2010,Trade Settlements,119.0,75.0,4
Stellar Services,2011,Trade Settlements,83.4648108016744,65.62463280896404,4
Stellar Services,2012,Trade Settlements,72.81753367918196,92.04473326157066,3
Stellar Services,2013,Trade Settlements,74.60287184161827,71.09074151567688,3
Stellar Services,2014,Trade Settlements,97.09394569555116,101.67416424077769,3
Stellar Services,2015,Trade Settlements,120.6722012027668,85.77381973779907,4
Stellar Services,2016,Trade Settlements,82.13898182087915,87.22215181254263,2
Stellar Services,2017,Trade Settlements,91.48888160881891,54.562925402270224,2
Stellar Services,2018,Trade Settlements,104.24618961343089,97.44370662284908,2
Stellar Services,2019,Trade Settlements,68.21108246717975,97.25139882164656,3
Stellar Services,2020,Trade Settlements,107.54379940027844,102.8896151612829,2
Stellar Services,2021,Trade Settlements,84.79522731573341,61.41451568107188,4
Stellar Services,2022,Trade Settlements,90.3901845227339,73.14702851870682,4
Stellar Services,2023,Trade Settlements,127.78227243653222,55.91976361915524,5
OptiTech Solutions,2010,Digital Assets,110.0,68.0,3
OptiTech Solutions,2011,Digital Assets,117.32484278092682,63.10795220794956,4
OptiTech Solutions,2012,Digital Assets,93.47060324400104,99.50259538203989,3
OptiTech Solutions,2013,Digital Assets,102.68796280320952,66.5328955210699,3
OptiTech Solutions,2014,Digital Assets,71.57651357113383,86.81191739133259,4
OptiTech Solutions,2015,Digital Assets,121.10131134681409,108.52057905956178,5
OptiTech Solutions,2016,Digital Assets,92.76720642873543,121.7938802688768,5
OptiTech Solutions,2017,Digital Assets,108.78584566500334,80.34419137810016,3
OptiTech Solutions,2018,Digital Assets,102.70547774499272,85.51857399222155,4
OptiTech Solutions,2019,Digital Assets,77.69312404133275,69.8094732048213,4
OptiTech Solutions,2020,Digital Assets,81.03770362998961,87.92203707511493,4
OptiTech Solutions,2021,Digital Assets,105.976543088925,80.61604143190576,3
OptiTech Solutions,2022,Digital Assets,89.77116139101449,69.23629818353936,2
OptiTech Solutions,2023,Digital Assets,94.74929563655036,70.94474668964716,3
OptiTech Solutions,2010,Advisory Services,73.0,84.0,4
OptiTech Solutions,2011,Advisory Services,78.91058544886127,99.5663623430333,4
OptiTech Solutions,2012,Advisory Services,103.57310326207268,86.24020301801994,3
OptiTech Solutions,2013,Advisory Services,110.04103509078116,95.74344270313252,3
OptiTech Solutions,2014,Advisory Services,117.5705205371105,83.52263914783403,4
OptiTech Solutions,2015,Advisory Services,88.45799861504604,123.1254706742278,2
OptiTech Solutions,2016,Advisory Services,76.95786425488727,102.69385210084988,3
OptiTech Solutions,2017,Advisory Services,70.97103740349222,83.8556874186844,4
OptiTech Solutions,2018,Advisory Services,113.18114821907656,109.65819015152827,3
OptiTech Solutions,2019,Advisory Services,100.39317606076912,67.52383715538798,3
OptiTech Solutions,2020,Advisory Services,88.53238925674428,96.4001374217006,4
OptiTech Solutions,2021,Advisory Services,106.5886489392248,88.43173753436615,4
OptiTech Solutions,2022,Advisory Services,73.67992661366064,91.78296750300518,3
OptiTech Solutions,2023,Advisory Services,87.07529926093449,84.25000266522756,4
OptiTech Solutions,2010,Trade Settlements,81.0,67.0,4
OptiTech Solutions,2011,Trade Settlements,94.97908830954054,68.7879926631812,5
OptiTech Solutions,2012,Trade Settlements,107.63536583539326,102.39498528651944,3
OptiTech Solutions,2013,Trade Settlements,74.62193378446315,60.49743756208622,5
OptiTech Solutions,2014,Trade Settlements,119.89942265358836,121.96395565804532,5
OptiTech Solutions,2015,Trade Settlements,76.4268179076793,61.17177098568669,5
OptiTech Solutions,2016,Trade Settlements,113.36871575113014,120.5496917941544,4
OptiTech Solutions,2017,Trade Settlements,101.82705441129843,95.16365154229317,2
OptiTech Solutions,2018,Trade Settlements,121.78286451440763,130.9986391525176,2
OptiTech Solutions,2019,Trade Settlements,83.53271172541692,70.16561890890861,3
OptiTech Solutions,2020,Trade Settlements,79.21726696684703,116.10637451649704,2
OptiTech Solutions,2021,Trade Settlements,100.66152144589196,115.16647006263172,3
OptiTech Solutions,2022,Trade Settlements,72.31711458270487,73.88755269927941,3
OptiTech Solutions,2023,Trade Settlements,81.81992004116451,130.52785519498354,2
OptiTech Solutions,2010,Custody,74.0,114.0,3
OptiTech Solutions,2011,Custody,104.05426326857584,64.91168797616783,5
OptiTech Solutions,2012,Custody,105.24610318192876,90.58902033257124,3
OptiTech Solutions,2013,Custody,72.71422546395974,68.8640720769003,3
OptiTech Solutions,2014,Custody,87.02968041242693,82.35932396788373,4
OptiTech Solutions,2015,Custody,73.97491325245761,60.63360016795959,3
OptiTech Solutions,2016,Custody,84.70309353494463,110.97522500228872,3
OptiTech Solutions,2017,Custody,125.08364692322742,98.7932118779964,3
OptiTech Solutions,2018,Custody,64.20038791289679,73.89036178517844,2
OptiTech Solutions,2019,Custody,118.24182133583771,115.48340911606624,4
OptiTech Solutions,2020,Custody,104.9169920204047,54.27848730231491,3
OptiTech Solutions,2021,Custody,108.0099564104243,85.3110222606164,4
OptiTech Solutions,2022,Custody,90.45838232726392,87.0088764955262,2
OptiTech Solutions,2023,Custody,104.38663887579996,93.42336238590477,5
OptiTech Solutions,2010,Equity and Fixed Income,89.0,72.0,3
OptiTech Solutions,2011,Equity and Fixed Income,116.08514490130428,74.09524408985288,4
OptiTech Solutions,2012,Equity and Fixed Income,76.10604772841577,100.02778505045978,3
OptiTech Solutions,2013,Equity and Fixed Income,76.0889818102606,109.93986882121612,5
OptiTech Solutions,2014,Equity and Fixed Income,87.93611025865384,108.9127845791702,3
OptiTech Solutions,2015,Equity and Fixed Income,105.18756820627956,119.8992742608044,5
OptiTech Solutions,2016,Equity and Fixed Income,73.89106925552473,78.52596042609726,3
OptiTech Solutions,2017,Equity and Fixed Income,107.98442552489826,88.39951942023137,3
OptiTech Solutions,2018,Equity and Fixed Income,96.22255939393088,70.40742220401233,5
OptiTech Solutions,2019,Equity and Fixed Income,91.20937393077966,117.848498374657,3
OptiTech Solutions,2020,Equity and Fixed Income,116.73913820741537,95.3775749200846,2
OptiTech Solutions,2021,Equity and Fixed Income,102.16592503091044,97.37356371048392,3
OptiTech Solutions,2022,Equity and Fixed Income,127.34977863827064,110.661599178288,4
OptiTech Solutions,2023,Equity and Fixed Income,94.22666828506904,83.89684380891198,4
OptiTech Solutions,2010,Hedge Fund Services,102.0,71.0,3
OptiTech Solutions,2011,Hedge Fund Services,98.86061595024742,103.61023960544895,5
OptiTech Solutions,2012,Hedge Fund Services,88.08085876066974,112.35099216839951,3
OptiTech Solutions,2013,Hedge Fund Services,88.08938026974437,90.48803364663036,3
OptiTech Solutions,2014,Hedge Fund Services,80.3404165288507,102.18994303692136,3
OptiTech Solutions,2015,Hedge Fund Services,70.9237125327439,82.5010293348715,4
OptiTech Solutions,2016,Hedge Fund Services,72.97476060532311,75.23667767419428,3
OptiTech Solutions,2017,Hedge Fund Services,65.15938192338841,84.5058558352466,3
OptiTech Solutions,2018,Hedge Fund Services,108.82007261247904,126.8103197316924,5
OptiTech Solutions,2019,Hedge Fund Services,83.7842191766322,90.33328772946304,4
OptiTech Solutions,2020,Hedge Fund Services,77.92893989903948,71.60428391069105,3
OptiTech Solutions,2021,Hedge Fund Services,71.13414946116538,84.78994998643994,2
OptiTech Solutions,2022,Hedge Fund Services,99.11213699335724,59.747875455216416,3
OptiTech Solutions,2023,Hedge Fund Services,88.39094780537143,68.88820316197707,3
OptiTech Solutions,2010,Multi Asset Class Sol,77.0,110.0,2
OptiTech Solutions,2011,Multi Asset Class Sol,101.33941453710445,98.50652106260652,2
OptiTech Solutions,2012,Multi Asset Class Sol,109.184797373202,89.66930366158833,3
OptiTech Solutions,2013,Multi Asset Class Sol,98.03627281609566,108.13055063026184,2
OptiTech Solutions,2014,Multi Asset Class Sol,79.00892554355502,85.05461216203057,3
OptiTech Solutions,2015,Multi Asset Class Sol,73.83976104701415,59.480753800557,2
OptiTech Solutions,2016,Multi Asset Class Sol,120.35925532030936,85.04485534133522,3
OptiTech Solutions,2017,Multi Asset Class Sol,75.53323136588062,78.41869774851722,3
OptiTech Solutions,2018,Multi Asset Class Sol,128.4748990199336,102.97246311526968,3
OptiTech Solutions,2019,Multi Asset Class Sol,112.9141092407474,59.67820715510474,2
OptiTech Solutions,2020,Multi Asset Class Sol,102.8159761282154,78.69048597041001,2
OptiTech Solutions,2021,Multi Asset Class Sol,75.1080645627575,97.5840711621124,4
OptiTech Solutions,2022,Multi Asset Class Sol,110.25979508801296,117.19003536297826,4
OptiTech Solutions,2023,Multi Asset Class Sol,89.62912883499202,102.27260000922914,3
OptiTech Solutions,2010,Currency Management,109.0,78.0,3
OptiTech Solutions,2011,Currency Management,116.71123143588356,120.81667841223243,3
OptiTech Solutions,2012,Currency Management,82.76377380698231,58.42909096157566,4
OptiTech Solutions,2013,Currency Management,98.3669657282499,74.19112026257623,3
OptiTech Solutions,2014,Currency Management,113.05245970503624,77.08742653260545,4
OptiTech Solutions,2015,Currency Management,79.2264530632694,111.34141344754194,5
OptiTech Solutions,2016,Currency Management,106.82609111665738,105.96741307973534,2
OptiTech Solutions,2017,Currency Management,102.61493495859752,62.80859365868516,4
OptiTech Solutions,2018,Currency Management,102.5003506023538,54.33342916524859,3
OptiTech Solutions,2019,Currency Management,83.53529038052328,103.37842835009684,4
OptiTech Solutions,2020,Currency Management,101.4946383806323,97.58953876497752,2
OptiTech Solutions,2021,Currency Management,81.89085717231,93.4050452461464,3
OptiTech Solutions,2022,Currency Management,81.42482757862881,84.93173073421612,4
OptiTech Solutions,2023,Currency Management,85.98170946076404,117.9484158932053,5
OptiTech Solutions,2010,NAV Calculation,117.0,115.0,3
OptiTech Solutions,2011,NAV Calculation,90.39372759338968,115.23044804482085,2
OptiTech Solutions,2012,NAV Calculation,103.19477671618084,59.18758145115424,3
OptiTech Solutions,2013,NAV Calculation,103.0932364139972,101.69995730067268,4
OptiTech Solutions,2014,NAV Calculation,123.74932936316708,81.9109136006544,4
OptiTech Solutions,2015,NAV Calculation,86.61361778843974,98.61276037848334,4
OptiTech Solutions,2016,NAV Calculation,94.10540253058122,124.93029390218842,3
OptiTech Solutions,2017,NAV Calculation,83.3580203547676,104.7691176123828,3
OptiTech Solutions,2018,NAV Calculation,78.57070155835689,83.01595635762311,3
OptiTech Solutions,2019,NAV Calculation,81.47763846258002,97.67676744787198,2
OptiTech Solutions,2020,NAV Calculation,104.04476106903148,111.93236661883486,3
OptiTech Solutions,2021,NAV Calculation,95.56769563676971,107.39580799311976,4
OptiTech Solutions,2022,NAV Calculation,123.48539638356011,69.24115530981338,5
OptiTech Solutions,2023,NAV Calculation,77.01389160660716,83.35007945146334,3
BrightWave Technologies,2010,Trade Settlements,119.0,107.0,2
BrightWave Technologies,2011,Trade Settlements,93.6114929920573,101.7291358264282,4
BrightWave Technologies,2012,Trade Settlements,109.8438510937464,68.31990768387429,2
BrightWave Technologies,2013,Trade Settlements,79.68870187136977,84.40956622732955,5
BrightWave Technologies,2014,Trade Settlements,94.0091203568268,71.43837939808701,4
BrightWave Technologies,2015,Trade Settlements,71.10808708854938,66.85295692203624,3
BrightWave Technologies,2016,Trade Settlements,107.504777655198,85.55390010691781,3
BrightWave Technologies,2017,Trade Settlements,86.00458426309629,115.1383616754478,4
BrightWave Technologies,2018,Trade Settlements,78.78602896454832,66.66048925561071,4
BrightWave Technologies,2019,Trade Settlements,80.41595575971328,101.10731429093003,3
BrightWave Technologies,2020,Trade Settlements,102.95262698958464,113.0854857124454,4
BrightWave Technologies,2021,Trade Settlements,89.62224775458917,75.28002338936815,5
BrightWave Technologies,2022,Trade Settlements,123.85205014240054,76.56401434859292,3
BrightWave Technologies,2023,Trade Settlements,101.1996578162182,58.61972475412444,4
BrightWave Technologies,2010,Security Finances,116.0,65.0,3
BrightWave Technologies,2011,Security Finances,68.97318874164577,85.99386425029917,5
BrightWave Technologies,2012,Security Finances,96.72431287045708,70.04878366451013,2
BrightWave Technologies,2013,Security Finances,93.5040796856599,61.94631845468653,3
BrightWave Technologies,2014,Security Finances,82.99514253319741,67.24709695371781,4
BrightWave Technologies,2015,Security Finances,108.2745975639662,101.09735736638032,3
BrightWave Technologies,2016,Security Finances,95.19365763404576,95.47700386892492,4
BrightWave Technologies,2017,Security Finances,80.36657848532988,110.06517243810958,5
BrightWave Technologies,2018,Security Finances,87.4951783493902,117.71341766461848,5
BrightWave Technologies,2019,Security Finances,91.13109231473214,99.78495750993152,4
BrightWave Technologies,2020,Security Finances,78.03494794146442,70.14027645016566,4
BrightWave Technologies,2021,Security Finances,100.864165138677,126.01938397807233,3
BrightWave Technologies,2022,Security Finances,108.22859292548247,104.44805278132128,2
BrightWave Technologies,2023,Security Finances,103.6638698510806,79.9919867190432,4
BrightWave Technologies,2010,Multi Asset Class Sol,97.0,66.0,2
BrightWave Technologies,2011,Multi Asset Class Sol,73.04538034498657,99.87165335262593,3
BrightWave Technologies,2012,Multi Asset Class Sol,120.82962320911116,76.43666690080444,2
BrightWave Technologies,2013,Multi Asset Class Sol,108.46440435152728,121.5282881130369,3
BrightWave Technologies,2014,Multi Asset Class Sol,112.110270061382,73.7005362602272,4
BrightWave Technologies,2015,Multi Asset Class Sol,98.35968105312683,78.80867294362147,4
BrightWave Technologies,2016,Multi Asset Class Sol,94.82714035607748,94.79849238122924,5
BrightWave Technologies,2017,Multi Asset Class Sol,81.7776815563627,99.39510830287684,3
BrightWave Technologies,2018,Multi Asset Class Sol,90.43927423726876,97.73926416426409,2
BrightWave Technologies,2019,Multi Asset Class Sol,108.6299850325713,115.29661133108468,2
BrightWave Technologies,2020,Multi Asset Class Sol,90.79987628260204,112.1174682692025,4
BrightWave Technologies,2021,Multi Asset Class Sol,129.4463523628752,62.53203485579678,3
BrightWave Technologies,2022,Multi Asset Class Sol,80.64195958566282,99.2363237534496,3
BrightWave Technologies,2023,Multi Asset Class Sol,90.66830002825073,89.35735984908497,5
BrightWave Technologies,2010,Equity and Fixed Income,81.0,114.0,4
BrightWave Technologies,2011,Equity and Fixed Income,83.26733508792623,103.07275930898714,4
BrightWave Technologies,2012,Equity and Fixed Income,69.92907123201488,113.93085128976684,3
BrightWave Technologies,2013,Equity and Fixed Income,95.30746231384934,112.66167150685608,2
BrightWave Technologies,2014,Equity and Fixed Income,67.75702614954488,103.57266783542887,3
BrightWave Technologies,2015,Equity and Fixed Income,93.52670774801672,90.37918044777597,5
BrightWave Technologies,2016,Equity and Fixed Income,115.4512166084723,105.80023861763712,5
BrightWave Technologies,2017,Equity and Fixed Income,115.20299724438884,101.6332621486757,3
BrightWave Technologies,2018,Equity and Fixed Income,100.92907265103496,71.5083023369732,3
BrightWave Technologies,2019,Equity and Fixed Income,107.09835673465282,69.19823313503178,2
BrightWave Technologies,2020,Equity and Fixed Income,89.60207760519314,101.81315364566044,2
BrightWave Technologies,2021,Equity and Fixed Income,86.84305023034875,105.70430989502934,2
BrightWave Technologies,2022,Equity and Fixed Income,88.05170491618281,49.807266732278094,3
BrightWave Technologies,2023,Equity and Fixed Income,104.21475857066226,72.38086687277797,2
BrightWave Technologies,2010,Hedge Fund Services,93.0,110.0,2
BrightWave Technologies,2011,Hedge Fund Services,89.76245973673154,112.49357909459668,2
BrightWave Technologies,2012,Hedge Fund Services,79.92208959794225,84.2189519276218,2
BrightWave Technologies,2013,Hedge Fund Services,87.68900401481206,119.54901546596231,2
BrightWave Technologies,2014,Hedge Fund Services,84.63310308718596,86.79977064039258,4
BrightWave Technologies,2015,Hedge Fund Services,68.88812305360622,68.45115797299914,4
BrightWave Technologies,2016,Hedge Fund Services,122.4344173614608,128.32719146921374,5
BrightWave Technologies,2017,Hedge Fund Services,94.06588055936832,63.22030124377133,4
BrightWave Technologies,2018,Hedge Fund Services,102.70125765558214,95.97482922317424,3
BrightWave Technologies,2019,Hedge Fund Services,102.4328823170485,92.7344313777298,3
BrightWave Technologies,2020,Hedge Fund Services,74.56654706644751,98.1094995549534,3
BrightWave Technologies,2021,Hedge Fund Services,91.24146856251105,114.6000291772979,4
BrightWave Technologies,2022,Hedge Fund Services,64.72213658161941,75.63080478397448,3
BrightWave Technologies,2023,Hedge Fund Services,99.4323703448192,78.51879720529261,3
BrightWave Technologies,2010,Custody,92.0,86.0,4
BrightWave Technologies,2011,Custody,102.71721048627975,108.6898883727458,3
BrightWave Technologies,2012,Custody,94.68631163451552,107.4131434529778,3
BrightWave Technologies,2013,Custody,117.36411508457324,94.8032616933,5
BrightWave Technologies,2014,Custody,102.4530651818166,107.58269656798213,4
BrightWave Technologies,2015,Custody,115.53027564588692,82.67667674615404,4
BrightWave Technologies,2016,Custody,109.22339047383946,98.066530909025,3
BrightWave Technologies,2017,Custody,86.6815574085069,115.7676402678816,3
BrightWave Technologies,2018,Custody,84.29649425474543,87.61368402943259,2
BrightWave Technologies,2019,Custody,96.92488408511257,67.3679685771606,4
BrightWave Technologies,2020,Custody,62.92047898426583,71.58077230779884,3
BrightWave Technologies,2021,Custody,61.83281360452151,103.17018283913666,5
BrightWave Technologies,2022,Custody,90.9637277291174,96.81629220935253,3
BrightWave Technologies,2023,Custody,101.81657587995282,97.3525942421395,3
BrightWave Technologies,2010,Currency Management,79.0,105.0,2
BrightWave Technologies,2011,Currency Management,111.09373084118572,115.58660620544312,4
BrightWave Technologies,2012,Currency Management,80.07382886544556,118.93839102650996,3
BrightWave Technologies,2013,Currency Management,122.43542457345416,94.0038239130355,5
BrightWave Technologies,2014,Currency Management,100.73077188673,103.9433279020109,3
BrightWave Technologies,2015,Currency Management,104.50015938129334,57.53886318659743,3
BrightWave Technologies,2016,Currency Management,94.58113996018751,80.46996675081566,2
BrightWave Technologies,2017,Currency Management,98.77117018939518,80.96202173990034,4
BrightWave Technologies,2018,Currency Management,119.69946524752936,82.53243773403123,4
BrightWave Technologies,2019,Currency Management,68.2081872151273,106.85646320804852,4
BrightWave Technologies,2020,Currency Management,91.40056839390589,101.06561361159632,5
BrightWave Technologies,2021,Currency Management,94.48891270987046,73.72357196371047,3
BrightWave Technologies,2022,Currency Management,95.07464492138976,73.38647722317063,3
BrightWave Technologies,2023,Currency Management,106.4285533700483,93.9327137647415,2
Vertex Enterprises,2010,Hedge Fund Services,73.0,92.0,2
Vertex Enterprises,2011,Hedge Fund Services,102.46725082078824,61.661308782572114,4
Vertex Enterprises,2012,Hedge Fund Services,71.98659551263813,72.0135391280661,3
Vertex Enterprises,2013,Hedge Fund Services,108.71742488365564,100.62587425546448,3
Vertex Enterprises,2014,Hedge Fund Services,110.98375684811252,107.4362007603072,5
Vertex Enterprises,2015,Hedge Fund Services,114.77185488648244,81.3725542068789,3
Vertex Enterprises,2016,Hedge Fund Services,120.69894963983518,78.61385484382282,3
Vertex Enterprises,2017,Hedge Fund Services,83.16994812174525,71.81824254724668,3
Vertex Enterprises,2018,Hedge Fund Services,83.8096175092173,66.67570381702546,4
Vertex Enterprises,2019,Hedge Fund Services,75.45837118358737,100.43887513525604,3
Vertex Enterprises,2020,Hedge Fund Services,78.77622602079259,107.31371348591776,2
Vertex Enterprises,2021,Hedge Fund Services,122.4542087484306,88.2568291664945,3
Vertex Enterprises,2022,Hedge Fund Services,125.42863619305628,120.64939994853218,2
Vertex Enterprises,2023,Hedge Fund Services,108.94709833364088,89.38272328388301,4
Vertex Enterprises,2010,NAV Calculation,84.0,71.0,2
Vertex Enterprises,2011,NAV Calculation,105.05518640991669,115.52721320881798,5
Vertex Enterprises,2012,NAV Calculation,117.91463472043002,88.99874263310849,3
Vertex Enterprises,2013,NAV Calculation,110.08697549505656,63.220415179737856,5
Vertex Enterprises,2014,NAV Calculation,109.36660065274556,103.06538346737894,2
Vertex Enterprises,2015,NAV Calculation,77.82782596691958,85.40292592707468,2
Vertex Enterprises,2016,NAV Calculation,98.40433005854086,69.42237205373854,3
Vertex Enterprises,2017,NAV Calculation,104.794355078637,65.36714321834626,5
Vertex Enterprises,2018,NAV Calculation,98.89581084586924,71.18742708015839,4
Vertex Enterprises,2019,NAV Calculation,85.62000285834154,94.76660211415196,5
Vertex Enterprises,2020,NAV Calculation,100.57350087961323,81.92656741345715,4
Vertex Enterprises,2021,NAV Calculation,75.34319998917539,98.34578723960496,3
Vertex Enterprises,2022,NAV Calculation,109.95516203876004,94.36097761420923,4
Vertex Enterprises,2023,NAV Calculation,94.4046593683362,62.802369499885245,2
Vertex Enterprises,2010,Advisory Services,100.0,92.0,3
Vertex Enterprises,2011,Advisory Services,71.26767344852348,63.43350686289801,3
Vertex Enterprises,2012,Advisory Services,104.01167164561356,91.1708063161784,2
Vertex Enterprises,2013,Advisory Services,123.0895742933878,87.84305170096972,4
Vertex Enterprises,2014,Advisory Services,91.60351690156998,58.66043332978796,3
Vertex Enterprises,2015,Advisory Services,120.79916805607492,105.59608471624736,3
Vertex Enterprises,2016,Advisory Services,116.58084567144628,114.87293855667986,4
Vertex Enterprises,2017,Advisory Services,98.48849225626373,128.8887647281308,2
Vertex Enterprises,2018,Advisory Services,80.47778861471019,87.31586134081222,4
Vertex Enterprises,2019,Advisory Services,90.54712534302696,116.28126075457358,2
Vertex Enterprises,2020,Advisory Services,93.27849776571048,95.74572023771248,3
Vertex Enterprises,2021,Advisory Services,59.74538174218232,112.19183926419036,5
Vertex Enterprises,2022,Advisory Services,85.95295280722345,106.37664529226726,4
Vertex Enterprises,2023,Advisory Services,96.77456156516254,73.56823362282856,3
Vertex Enterprises,2010,Digital Assets,90.0,81.0,4
Vertex Enterprises,2011,Digital Assets,88.7596988028713,83.23217436514831,3
Vertex Enterprises,2012,Digital Assets,88.49329543889648,85.32973055763594,4
Vertex Enterprises,2013,Digital Assets,114.17174086604273,86.90493589512546,2
Vertex Enterprises,2014,Digital Assets,79.49934232246994,65.81471179441971,3
Vertex Enterprises,2015,Digital Assets,90.83447346630484,66.74932159709675,3
Vertex Enterprises,2016,Digital Assets,103.78116720239606,123.239669904521,4
Vertex Enterprises,2017,Digital Assets,118.983444583646,80.34236880312011,4
Vertex Enterprises,2018,Digital Assets,73.46997648721647,81.94780172181947,3
Vertex Enterprises,2019,Digital Assets,100.13282803566074,94.37727332058654,3
Vertex Enterprises,2020,Digital Assets,70.01118962297166,99.72732996259488,3
Vertex Enterprises,2021,Digital Assets,90.95581291630556,73.83092491537606,4
Vertex Enterprises,2022,Digital Assets,109.65258712017572,113.42619584022516,4
Vertex Enterprises,2023,Digital Assets,86.88823901168587,92.87156360241852,4
Vertex Enterprises,2010,Currency Management,117.0,91.0,2
Vertex Enterprises,2011,Currency Management,114.60734921162693,107.33826988885576,4
Vertex Enterprises,2012,Currency Management,109.66402837982722,101.65034203870933,2
Vertex Enterprises,2013,Currency Management,75.4599131015128,104.48934013324588,2
Vertex Enterprises,2014,Currency Management,101.1897182311124,105.88249615112645,3
Vertex Enterprises,2015,Currency Management,98.43761721994608,88.97015467588056,4
Vertex Enterprises,2016,Currency Management,90.37183999943989,70.15697672504348,4
Vertex Enterprises,2017,Currency Management,92.21941651913042,74.08568231106081,3
Vertex Enterprises,2018,Currency Management,102.76671847120046,69.47562848011603,5
Vertex Enterprises,2019,Currency Management,109.16388285695626,108.95194130319425,2
Vertex Enterprises,2020,Currency Management,117.13372897806462,111.5388973406168,4
Vertex Enterprises,2021,Currency Management,91.68622133364086,61.2140463365292,3
Vertex Enterprises,2022,Currency Management,108.27232362105856,89.29725066924739,3
Vertex Enterprises,2023,Currency Management,84.11813973292325,86.16626402992367,4
Alpha Omega Labs,2010,Custody,80.0,117.0,4
Alpha Omega Labs,2011,Custody,103.680031094529,98.32335167829513,4
Alpha Omega Labs,2012,Custody,78.32166011642687,75.04920220176551,3
Alpha Omega Labs,2013,Custody,68.46647703974922,86.41405147085729,3
Alpha Omega Labs,2014,Custody,91.77996470847351,91.59677403299968,4
Alpha Omega Labs,2015,Custody,94.42958394024292,104.89688431242648,4
Alpha Omega Labs,2016,Custody,103.6745279389134,104.16113758758954,4
Alpha Omega Labs,2017,Custody,108.7888735590424,61.11466508449776,3
Alpha Omega Labs,2018,Custody,104.67852614635848,74.97163982850614,3
Alpha Omega Labs,2019,Custody,115.53622799933947,97.05898936173492,3
Alpha Omega Labs,2020,Custody,83.25071899702071,74.67432840852555,5
Alpha Omega Labs,2021,Custody,108.23816587320078,107.47259327441913,3
Alpha Omega Labs,2022,Custody,98.33075594868266,99.54829772713308,3
Alpha Omega Labs,2023,Custody,61.88505609129688,121.50405417124657,5
Alpha Omega Labs,2010,Security Finances,100.0,85.0,4
Alpha Omega Labs,2011,Security Finances,116.79945990836198,82.77166295127729,2
Alpha Omega Labs,2012,Security Finances,115.50613673533876,100.08580975494664,2
Alpha Omega Labs,2013,Security Finances,106.24559227263646,114.3487370185105,4
Alpha Omega Labs,2014,Security Finances,92.97113813041982,83.67713381195391,2
Alpha Omega Labs,2015,Security Finances,119.98885856157813,78.6921650014729,3
Alpha Omega Labs,2016,Security Finances,105.69707135784276,108.45243518914852,2
Alpha Omega Labs,2017,Security Finances,79.18202628341648,69.99159129427854,4
Alpha Omega Labs,2018,Security Finances,78.09906248507669,92.30481294503043,3
Alpha Omega Labs,2019,Security Finances,87.465278078082,81.23151120185094,3
Alpha Omega Labs,2020,Security Finances,80.31364014941477,69.03202199374513,5
Alpha Omega Labs,2021,Security Finances,84.57887333233464,106.22288405624636,3
Alpha Omega Labs,2022,Security Finances,123.9130563129911,67.61147102691343,2
Alpha Omega Labs,2023,Security Finances,93.73407002369628,97.37560572688552,3
Alpha Omega Labs,2010,Hedge Fund Services,90.0,72.0,4
Alpha Omega Labs,2011,Hedge Fund Services,109.4196796501012,77.8712438745807,3
Alpha Omega Labs,2012,Hedge Fund Services,102.83887963325236,121.4339826486659,4
Alpha Omega Labs,2013,Hedge Fund Services,89.19219998678858,75.94797504399332,3
Alpha Omega Labs,2014,Hedge Fund Services,72.10659672565939,95.92210319621384,3
Alpha Omega Labs,2015,Hedge Fund Services,101.98621668548034,79.95684435325802,3
Alpha Omega Labs,2016,Hedge Fund Services,77.16903611755217,64.21464305646903,3
Alpha Omega Labs,2017,Hedge Fund Services,114.55400374536988,61.176698372857146,3
Alpha Omega Labs,2018,Hedge Fund Services,71.13544900760269,74.21541789624271,4
Alpha Omega Labs,2019,Hedge Fund Services,112.76174800550166,116.12722382354178,5
Alpha Omega Labs,2020,Hedge Fund Services,125.69445743002096,95.64765770325242,2
Alpha Omega Labs,2021,Hedge Fund Services,100.1681442326734,81.96890131934634,4
